cust_id,,date,diff
CUST0000902878,5207,2006-08-30,1.0
CUST0000902878,5209,2006-08-31,1.0
CUST0000902878,5213,2006-09-08,8.0
CUST0000902878,5211,2006-09-08,0.0
CUST0000902878,5212,2006-09-10,2.0
CUST0000902878,5215,2006-09-19,9.0
CUST0000902878,5214,2006-09-19,0.0
CUST0000902878,5216,2006-09-19,0.0
CUST0000902878,5205,2006-09-29,10.0
CUST0000902878,5204,2006-10-01,2.0
CUST0000902878,5206,2006-10-04,3.0
CUST0000902878,5222,2006-10-18,14.0
CUST0000902878,5223,2006-10-20,2.0
CUST0000902878,5221,2006-10-22,2.0
CUST0000902878,5219,2006-10-24,2.0
CUST0000902878,5220,2006-10-29,5.0
CUST0000902878,5218,2006-10-30,1.0
CUST0000902878,5224,2006-11-08,9.0
CUST0000902878,5225,2006-11-10,2.0
CUST0000902878,5226,2006-11-17,7.0
CUST0000902878,5217,2006-11-29,12.0
CUST0000902878,5169,2006-12-09,10.0
CUST0000902878,5162,2006-12-11,2.0
CUST0000902878,5161,2006-12-16,5.0
CUST0000902878,5163,2006-12-16,0.0
CUST0000902878,5160,2006-12-16,0.0
CUST0000902878,5167,2006-12-18,2.0
CUST0000902878,5168,2006-12-20,2.0
CUST0000902878,5156,2007-01-01,12.0
CUST0000902878,5157,2007-01-06,5.0
CUST0000902878,5159,2007-01-08,2.0
CUST0000902878,5158,2007-01-09,1.0
CUST0000902878,5166,2007-01-16,7.0
CUST0000902878,5165,2007-01-19,3.0
CUST0000902878,5164,2007-01-20,1.0
CUST0000902878,5199,2007-01-22,2.0
CUST0000902878,5198,2007-01-22,0.0
CUST0000902878,5196,2007-01-22,0.0
CUST0000902878,5197,2007-01-23,1.0
CUST0000902878,5195,2007-01-23,0.0
CUST0000902878,5188,2007-01-30,7.0
CUST0000902878,5187,2007-02-02,3.0
CUST0000902878,5203,2007-02-07,5.0
CUST0000902878,5202,2007-02-19,12.0
CUST0000902878,5201,2007-02-22,3.0
CUST0000902878,5200,2007-02-23,1.0
CUST0000902878,5189,2007-03-01,6.0
CUST0000902878,5191,2007-03-02,1.0
CUST0000902878,5190,2007-03-02,0.0
CUST0000902878,5193,2007-03-08,6.0
CUST0000902878,5194,2007-03-10,2.0
CUST0000902878,5192,2007-03-11,1.0
CUST0000902878,5252,2007-03-15,4.0
CUST0000902878,5253,2007-03-17,2.0
CUST0000902878,5254,2007-03-27,10.0
CUST0000902878,5251,2007-04-09,13.0
CUST0000902878,5250,2007-05-28,49.0
CUST0000902878,5249,2007-05-29,1.0
CUST0000902878,5255,2008-02-26,273.0
CUST0000902878,5256,2008-03-15,18.0
CUST0000902878,5259,2008-04-06,22.0
CUST0000902878,5258,2008-04-09,3.0
CUST0000902878,5257,2008-04-24,15.0
CUST0000902878,5244,2008-05-11,17.0
CUST0000902878,5248,2008-05-12,1.0
CUST0000902878,5246,2008-05-13,1.0
CUST0000902878,5247,2008-05-18,5.0
CUST0000902878,5245,2008-05-23,5.0
CUST0000902878,5243,2008-05-26,3.0
CUST0000902878,5242,2008-06-27,32.0
CUST0000903739,5118,2006-04-15,
CUST0000903739,5124,2006-04-17,2.0
CUST0000903739,5126,2006-04-19,2.0
CUST0000903739,5125,2006-04-23,4.0
CUST0000903739,5129,2006-04-28,5.0
CUST0000903739,5128,2006-04-30,2.0
CUST0000903739,5127,2006-05-01,1.0
CUST0000903739,5123,2006-05-08,7.0
CUST0000903739,5122,2006-05-13,5.0
CUST0000903739,5119,2006-05-18,5.0
CUST0000903739,5121,2006-05-26,8.0
CUST0000903739,5120,2006-05-28,2.0
CUST0000903739,5085,2006-05-29,1.0
CUST0000903739,5086,2006-05-31,2.0
CUST0000903739,5094,2006-06-05,5.0
CUST0000903739,5098,2006-06-08,3.0
CUST0000903739,5097,2006-06-08,0.0
CUST0000903739,5095,2006-06-09,1.0
CUST0000903739,5093,2006-06-09,0.0
CUST0000903739,5096,2006-06-11,2.0
CUST0000903739,5089,2006-06-12,1.0
CUST0000903739,5090,2006-06-13,1.0
CUST0000903739,5091,2006-06-18,5.0
CUST0000903739,5092,2006-06-18,0.0
CUST0000903739,5087,2006-06-23,5.0
CUST0000903739,5088,2006-06-23,0.0
CUST0000903739,5099,2006-06-27,4.0
CUST0000903739,5101,2006-06-28,1.0
CUST0000903739,5100,2006-07-02,4.0
CUST0000903739,5135,2006-07-14,12.0
CUST0000903739,5143,2006-07-17,3.0
CUST0000903739,5146,2006-07-18,1.0
CUST0000903739,5144,2006-07-21,3.0
CUST0000903739,5145,2006-07-22,1.0
CUST0000903739,5142,2006-07-22,0.0
CUST0000903739,5140,2006-07-24,2.0
CUST0000903739,5141,2006-07-25,1.0
CUST0000903739,5138,2006-07-26,1.0
CUST0000903739,5139,2006-07-27,1.0
CUST0000903739,5137,2006-07-30,3.0
CUST0000903739,5136,2006-08-03,4.0
CUST0000903739,5150,2006-08-10,7.0
CUST0000903739,5148,2006-08-11,1.0
CUST0000903739,5149,2006-08-12,1.0
CUST0000903739,5151,2006-08-12,0.0
CUST0000903739,5147,2006-08-13,1.0
CUST0000903739,5153,2006-08-15,2.0
CUST0000903739,5154,2006-08-15,0.0
CUST0000903739,5152,2006-08-16,1.0
CUST0000903739,5155,2006-08-18,2.0
CUST0000903739,5133,2006-08-22,4.0
CUST0000903739,5132,2006-08-24,2.0
CUST0000903739,5131,2006-08-26,2.0
CUST0000903739,5134,2006-08-26,0.0
CUST0000903739,5130,2006-08-27,1.0
CUST0000903739,5041,2006-08-29,2.0
CUST0000903739,5042,2006-08-31,2.0
CUST0000903739,5040,2006-08-31,0.0
CUST0000903739,5039,2006-09-02,2.0
CUST0000903739,5043,2006-09-03,1.0
CUST0000903739,5044,2006-09-05,2.0
CUST0000903739,5052,2006-09-11,6.0
CUST0000903739,5053,2006-09-14,3.0
CUST0000903739,5051,2006-09-14,0.0
CUST0000903739,5049,2006-09-14,0.0
CUST0000903739,5050,2006-09-14,0.0
CUST0000903739,5047,2006-09-18,4.0
CUST0000903739,5046,2006-09-21,3.0
CUST0000903739,5048,2006-09-21,0.0
CUST0000903739,5045,2006-09-24,3.0
CUST0000903739,5054,2006-09-28,4.0
CUST0000903739,5055,2006-09-28,0.0
CUST0000903739,5056,2006-09-30,2.0
CUST0000903739,5059,2006-10-02,2.0
CUST0000903739,5060,2006-10-05,3.0
CUST0000903739,5058,2006-10-05,0.0
CUST0000903739,5057,2006-10-07,2.0
CUST0000903739,5061,2006-10-09,2.0
CUST0000903739,5062,2006-10-15,6.0
CUST0000903739,5115,2006-10-18,3.0
CUST0000903739,5116,2006-10-20,2.0
CUST0000903739,5117,2006-10-22,2.0
CUST0000903739,5114,2006-10-25,3.0
CUST0000903739,5113,2006-10-29,4.0
CUST0000903739,5107,2006-10-30,1.0
CUST0000903739,5108,2006-10-31,1.0
CUST0000903739,5106,2006-11-01,1.0
CUST0000903739,5105,2006-11-05,4.0
CUST0000903739,5103,2006-11-08,3.0
CUST0000903739,5104,2006-11-12,4.0
CUST0000903739,5102,2006-11-12,0.0
CUST0000903739,5109,2006-11-22,10.0
CUST0000903739,5110,2006-11-29,7.0
CUST0000903739,5111,2006-11-30,1.0
CUST0000903739,5112,2006-12-02,2.0
CUST0000903739,5079,2006-12-04,2.0
CUST0000903739,5080,2006-12-08,4.0
CUST0000903739,5081,2006-12-09,1.0
CUST0000903739,5067,2006-12-16,7.0
CUST0000903739,5068,2006-12-17,1.0
CUST0000903739,5072,2006-12-18,1.0
CUST0000903739,5074,2006-12-21,3.0
CUST0000903739,5071,2006-12-22,1.0
CUST0000903739,5073,2006-12-23,1.0
CUST0000903739,5064,2006-12-26,3.0
CUST0000903739,5063,2006-12-26,0.0
CUST0000903739,5066,2006-12-28,2.0
CUST0000903739,5065,2006-12-29,1.0
CUST0000903739,5075,2007-01-02,4.0
CUST0000903739,5077,2007-01-06,4.0
CUST0000903739,5078,2007-01-06,0.0
CUST0000903739,5076,2007-01-07,1.0
CUST0000903739,5069,2007-01-12,5.0
CUST0000903739,5070,2007-01-14,2.0
CUST0000903739,5082,2007-01-16,2.0
CUST0000903739,5084,2007-01-20,4.0
CUST0000903739,5083,2007-01-20,0.0
CUST0000903739,5014,2007-01-23,3.0
CUST0000903739,5013,2007-01-28,5.0
CUST0000903739,5015,2007-01-28,0.0
CUST0000903739,5017,2007-01-29,1.0
CUST0000903739,5019,2007-01-30,1.0
CUST0000903739,5021,2007-02-03,4.0
CUST0000903739,5016,2007-02-03,0.0
CUST0000903739,5020,2007-02-04,1.0
CUST0000903739,5018,2007-02-04,0.0
CUST0000903739,5030,2007-02-06,2.0
CUST0000903739,5027,2007-02-07,1.0
CUST0000903739,5029,2007-02-08,1.0
CUST0000903739,5031,2007-02-08,0.0
CUST0000903739,5026,2007-02-09,1.0
CUST0000903739,5028,2007-02-11,2.0
CUST0000903739,5023,2007-02-12,1.0
CUST0000903739,5022,2007-02-16,4.0
CUST0000903739,5025,2007-02-17,1.0
CUST0000903739,5024,2007-02-17,0.0
CUST0000903739,5033,2007-02-21,4.0
CUST0000903739,5032,2007-02-23,2.0
CUST0000903739,5034,2007-02-25,2.0
CUST0000903739,5010,2007-02-28,3.0
CUST0000903739,5012,2007-02-28,0.0
CUST0000903739,5011,2007-03-01,1.0
CUST0000903739,5036,2007-03-07,6.0
CUST0000903739,5037,2007-03-09,2.0
CUST0000903739,5038,2007-03-09,0.0
CUST0000903739,5035,2007-03-11,2.0
CUST0000903739,4879,2007-03-12,1.0
CUST0000903739,4877,2007-03-14,2.0
CUST0000903739,4878,2007-03-16,2.0
CUST0000903739,4885,2007-03-19,3.0
CUST0000903739,4883,2007-03-20,1.0
CUST0000903739,4884,2007-03-20,0.0
CUST0000903739,4886,2007-03-28,8.0
CUST0000903739,4888,2007-03-28,0.0
CUST0000903739,4887,2007-03-30,2.0
CUST0000903739,4890,2007-04-04,5.0
CUST0000903739,4889,2007-04-08,4.0
CUST0000903739,4881,2007-04-09,1.0
CUST0000903739,4882,2007-04-09,0.0
CUST0000903739,4880,2007-04-14,5.0
CUST0000903739,4891,2007-04-16,2.0
CUST0000903739,4895,2007-04-16,0.0
CUST0000903739,4896,2007-04-16,0.0
CUST0000903739,4894,2007-04-17,1.0
CUST0000903739,4892,2007-04-18,1.0
CUST0000903739,4893,2007-04-22,4.0
CUST0000903739,4823,2007-04-23,1.0
CUST0000903739,4820,2007-04-27,4.0
CUST0000903739,4821,2007-04-28,1.0
CUST0000903739,4822,2007-04-29,1.0
CUST0000903739,4819,2007-04-30,1.0
CUST0000903739,4818,2007-05-04,4.0
CUST0000903739,4807,2007-05-08,4.0
CUST0000903739,4808,2007-05-12,4.0
CUST0000903739,4817,2007-05-14,2.0
CUST0000903739,4815,2007-05-16,2.0
CUST0000903739,4816,2007-05-17,1.0
CUST0000903739,4814,2007-05-17,0.0
CUST0000903739,4812,2007-05-22,5.0
CUST0000903739,4813,2007-05-22,0.0
CUST0000903739,4811,2007-05-22,0.0
CUST0000903739,4810,2007-05-23,1.0
CUST0000903739,4809,2007-05-24,1.0
CUST0000903739,4804,2007-05-28,4.0
CUST0000903739,4805,2007-05-28,0.0
CUST0000903739,4806,2007-05-28,0.0
CUST0000903739,4830,2007-06-04,7.0
CUST0000903739,4829,2007-06-04,0.0
CUST0000903739,4826,2007-06-04,0.0
CUST0000903739,4824,2007-06-04,0.0
CUST0000903739,4828,2007-06-05,1.0
CUST0000903739,4827,2007-06-07,2.0
CUST0000903739,4825,2007-06-10,3.0
CUST0000903739,4965,2007-06-11,1.0
CUST0000903739,4966,2007-06-11,0.0
CUST0000903739,4964,2007-06-14,3.0
CUST0000903739,4963,2007-06-15,1.0
CUST0000903739,4967,2007-06-16,1.0
CUST0000903739,4968,2007-06-17,1.0
CUST0000903739,4947,2007-06-19,2.0
CUST0000903739,4946,2007-06-19,0.0
CUST0000903739,4948,2007-06-21,2.0
CUST0000903739,4945,2007-06-22,1.0
CUST0000903739,4949,2007-06-24,2.0
CUST0000903739,4937,2007-06-27,3.0
CUST0000903739,4935,2007-06-27,0.0
CUST0000903739,4938,2007-06-28,1.0
CUST0000903739,4936,2007-06-29,1.0
CUST0000903739,4939,2007-06-29,0.0
CUST0000903739,4962,2007-07-02,3.0
CUST0000903739,4958,2007-07-04,2.0
CUST0000903739,4961,2007-07-05,1.0
CUST0000903739,4957,2007-07-06,1.0
CUST0000903739,4959,2007-07-07,1.0
CUST0000903739,4960,2007-07-08,1.0
CUST0000903739,4974,2007-07-10,2.0
CUST0000903739,4969,2007-07-10,0.0
CUST0000903739,4972,2007-07-12,2.0
CUST0000903739,4970,2007-07-13,1.0
CUST0000903739,4971,2007-07-14,1.0
CUST0000903739,4973,2007-07-15,1.0
CUST0000903739,4953,2007-07-16,1.0
CUST0000903739,4955,2007-07-17,1.0
CUST0000903739,4954,2007-07-17,0.0
CUST0000903739,4950,2007-07-19,2.0
CUST0000903739,4952,2007-07-20,1.0
CUST0000903739,4951,2007-07-22,2.0
CUST0000903739,4956,2007-07-22,0.0
CUST0000903739,4940,2007-07-23,1.0
CUST0000903739,4943,2007-07-26,3.0
CUST0000903739,4942,2007-07-26,0.0
CUST0000903739,4941,2007-07-27,1.0
CUST0000903739,4944,2007-07-28,1.0
CUST0000903739,4699,2007-07-31,3.0
CUST0000903739,4700,2007-08-01,1.0
CUST0000903739,4697,2007-08-03,2.0
CUST0000903739,4698,2007-08-05,2.0
CUST0000903739,4696,2007-08-07,2.0
CUST0000903739,4694,2007-08-10,3.0
CUST0000903739,4695,2007-08-10,0.0
CUST0000903739,4714,2007-08-13,3.0
CUST0000903739,4712,2007-08-14,1.0
CUST0000903739,4713,2007-08-14,0.0
CUST0000903739,4711,2007-08-26,12.0
CUST0000903739,4710,2007-08-28,2.0
CUST0000903739,4706,2007-08-28,0.0
CUST0000903739,4709,2007-08-28,0.0
CUST0000903739,4707,2007-08-31,3.0
CUST0000903739,4705,2007-09-01,1.0
CUST0000903739,4708,2007-09-02,1.0
CUST0000903739,4702,2007-09-03,1.0
CUST0000903739,4703,2007-09-03,0.0
CUST0000903739,4701,2007-09-07,4.0
CUST0000903739,4704,2007-09-08,1.0
CUST0000903739,4851,2007-09-10,2.0
CUST0000903739,4855,2007-09-10,0.0
CUST0000903739,4849,2007-09-12,2.0
CUST0000903739,4854,2007-09-14,2.0
CUST0000903739,4852,2007-09-14,0.0
CUST0000903739,4853,2007-09-15,1.0
CUST0000903739,4850,2007-09-16,1.0
CUST0000903739,4859,2007-09-18,2.0
CUST0000903739,4856,2007-09-19,1.0
CUST0000903739,4858,2007-09-19,0.0
CUST0000903739,4857,2007-09-21,2.0
CUST0000903739,4865,2007-09-24,3.0
CUST0000903739,4866,2007-09-24,0.0
CUST0000903739,4861,2007-09-24,0.0
CUST0000903739,4863,2007-09-24,0.0
CUST0000903739,4860,2007-09-25,1.0
CUST0000903739,4868,2007-09-26,1.0
CUST0000903739,4867,2007-09-26,0.0
CUST0000903739,4864,2007-09-27,1.0
CUST0000903739,4862,2007-09-28,1.0
CUST0000903739,4837,2007-10-01,3.0
CUST0000903739,4838,2007-10-04,3.0
CUST0000903739,4839,2007-10-05,1.0
CUST0000903739,4843,2007-10-09,4.0
CUST0000903739,4848,2007-10-09,0.0
CUST0000903739,4840,2007-10-09,0.0
CUST0000903739,4841,2007-10-10,1.0
CUST0000903739,4847,2007-10-10,0.0
CUST0000903739,4842,2007-10-10,0.0
CUST0000903739,4844,2007-10-11,1.0
CUST0000903739,4845,2007-10-12,1.0
CUST0000903739,4846,2007-10-13,1.0
CUST0000903739,4871,2007-10-17,4.0
CUST0000903739,4876,2007-10-18,1.0
CUST0000903739,4869,2007-10-18,0.0
CUST0000903739,4870,2007-10-18,0.0
CUST0000903739,4873,2007-10-20,2.0
CUST0000903739,4874,2007-10-20,0.0
CUST0000903739,4875,2007-10-20,0.0
CUST0000903739,4872,2007-10-21,1.0
CUST0000903739,4833,2007-10-22,1.0
CUST0000903739,4831,2007-10-22,0.0
CUST0000903739,4834,2007-10-25,3.0
CUST0000903739,4836,2007-10-25,0.0
CUST0000903739,4832,2007-10-26,1.0
CUST0000903739,4835,2007-10-28,2.0
CUST0000903739,4762,2007-10-30,2.0
CUST0000903739,4765,2007-10-31,1.0
CUST0000903739,4766,2007-10-31,0.0
CUST0000903739,4764,2007-11-01,1.0
CUST0000903739,4763,2007-11-03,2.0
CUST0000903739,4761,2007-11-03,0.0
CUST0000903739,4746,2007-11-06,3.0
CUST0000903739,4752,2007-11-06,0.0
CUST0000903739,4748,2007-11-08,2.0
CUST0000903739,4745,2007-11-08,0.0
CUST0000903739,4747,2007-11-09,1.0
CUST0000903739,4751,2007-11-09,0.0
CUST0000903739,4749,2007-11-10,1.0
CUST0000903739,4750,2007-11-11,1.0
CUST0000903739,4771,2007-11-12,1.0
CUST0000903739,4773,2007-11-14,2.0
CUST0000903739,4772,2007-11-15,1.0
CUST0000903739,4774,2007-11-16,1.0
CUST0000903739,4767,2007-11-20,4.0
CUST0000903739,4769,2007-11-24,4.0
CUST0000903739,4770,2007-11-24,0.0
CUST0000903739,4768,2007-11-25,1.0
CUST0000903739,4755,2007-11-27,2.0
CUST0000903739,4754,2007-11-27,0.0
CUST0000903739,4756,2007-11-28,1.0
CUST0000903739,4753,2007-12-02,4.0
CUST0000903739,4759,2007-12-03,1.0
CUST0000903739,4758,2007-12-06,3.0
CUST0000903739,4757,2007-12-06,0.0
CUST0000903739,4760,2007-12-07,1.0
CUST0000903739,4787,2007-12-10,3.0
CUST0000903739,4785,2007-12-11,1.0
CUST0000903739,4788,2007-12-12,1.0
CUST0000903739,4786,2007-12-14,2.0
CUST0000903739,4783,2007-12-17,3.0
CUST0000903739,4784,2007-12-18,1.0
CUST0000903739,4780,2007-12-19,1.0
CUST0000903739,4781,2007-12-20,1.0
CUST0000903739,4782,2007-12-22,2.0
CUST0000903739,4801,2007-12-27,5.0
CUST0000903739,4800,2007-12-27,0.0
CUST0000903739,4802,2007-12-27,0.0
CUST0000903739,4803,2007-12-29,2.0
CUST0000903739,4798,2007-12-29,0.0
CUST0000903739,4799,2007-12-30,1.0
CUST0000903739,4778,2008-01-02,3.0
CUST0000903739,4779,2008-01-04,2.0
CUST0000903739,4796,2008-01-08,4.0
CUST0000903739,4795,2008-01-09,1.0
CUST0000903739,4797,2008-01-12,3.0
CUST0000903739,4776,2008-01-16,4.0
CUST0000903739,4777,2008-01-16,0.0
CUST0000903739,4775,2008-01-17,1.0
CUST0000903739,4792,2008-01-21,4.0
CUST0000903739,4790,2008-01-21,0.0
CUST0000903739,4793,2008-01-23,2.0
CUST0000903739,4789,2008-01-23,0.0
CUST0000903739,4794,2008-01-23,0.0
CUST0000903739,4791,2008-01-27,4.0
CUST0000903739,4989,2008-01-29,2.0
CUST0000903739,4990,2008-01-30,1.0
CUST0000903739,4987,2008-01-31,1.0
CUST0000903739,4986,2008-02-01,1.0
CUST0000903739,4992,2008-02-02,1.0
CUST0000903739,4988,2008-02-02,0.0
CUST0000903739,4991,2008-02-02,0.0
CUST0000903739,4993,2008-02-03,1.0
CUST0000903739,4981,2008-02-09,6.0
CUST0000903739,4996,2008-02-12,3.0
CUST0000903739,4997,2008-02-12,0.0
CUST0000903739,4995,2008-02-14,2.0
CUST0000903739,4994,2008-02-17,3.0
CUST0000903739,4985,2008-02-21,4.0
CUST0000903739,4983,2008-02-22,1.0
CUST0000903739,4982,2008-02-23,1.0
CUST0000903739,4984,2008-02-24,1.0
CUST0000903739,4998,2008-02-25,1.0
CUST0000903739,5001,2008-02-25,0.0
CUST0000903739,5000,2008-02-26,1.0
CUST0000903739,5002,2008-02-28,2.0
CUST0000903739,5003,2008-03-01,2.0
CUST0000903739,4999,2008-03-01,0.0
CUST0000903739,4975,2008-03-04,3.0
CUST0000903739,4976,2008-03-06,2.0
CUST0000903739,4980,2008-03-07,1.0
CUST0000903739,4979,2008-03-08,1.0
CUST0000903739,4978,2008-03-08,0.0
CUST0000903739,4977,2008-03-09,1.0
CUST0000903739,5004,2008-03-10,1.0
CUST0000903739,5005,2008-03-10,0.0
CUST0000903739,5008,2008-03-13,3.0
CUST0000903739,5009,2008-03-13,0.0
CUST0000903739,5007,2008-03-14,1.0
CUST0000903739,5006,2008-03-16,2.0
CUST0000903739,4716,2008-03-17,1.0
CUST0000903739,4717,2008-03-18,1.0
CUST0000903739,4715,2008-03-18,0.0
CUST0000903739,4718,2008-03-23,5.0
CUST0000903739,4719,2008-03-23,0.0
CUST0000903739,4734,2008-03-24,1.0
CUST0000903739,4736,2008-03-24,0.0
CUST0000903739,4730,2008-03-24,0.0
CUST0000903739,4729,2008-03-25,1.0
CUST0000903739,4732,2008-03-25,0.0
CUST0000903739,4733,2008-03-25,0.0
CUST0000903739,4731,2008-03-26,1.0
CUST0000903739,4735,2008-03-28,2.0
CUST0000903739,4721,2008-03-31,3.0
CUST0000903739,4720,2008-03-31,0.0
CUST0000903739,4722,2008-04-04,4.0
CUST0000903739,4726,2008-04-08,4.0
CUST0000903739,4724,2008-04-08,0.0
CUST0000903739,4723,2008-04-10,2.0
CUST0000903739,4725,2008-04-12,2.0
CUST0000903739,4739,2008-04-16,4.0
CUST0000903739,4737,2008-04-18,2.0
CUST0000903739,4738,2008-04-20,2.0
CUST0000903739,4728,2008-04-21,1.0
CUST0000903739,4727,2008-04-26,5.0
CUST0000903739,4744,2008-04-28,2.0
CUST0000903739,4742,2008-04-28,0.0
CUST0000903739,4740,2008-04-28,0.0
CUST0000903739,4741,2008-04-29,1.0
CUST0000903739,4743,2008-05-03,4.0
CUST0000903739,4920,2008-05-09,6.0
CUST0000903739,4933,2008-05-14,5.0
CUST0000903739,4934,2008-05-14,0.0
CUST0000903739,4931,2008-05-17,3.0
CUST0000903739,4932,2008-05-18,1.0
CUST0000903739,4909,2008-05-20,2.0
CUST0000903739,4910,2008-05-23,3.0
CUST0000903739,4913,2008-05-24,1.0
CUST0000903739,4912,2008-05-24,0.0
CUST0000903739,4911,2008-05-24,0.0
CUST0000903739,4906,2008-05-28,4.0
CUST0000903739,4904,2008-05-29,1.0
CUST0000903739,4905,2008-05-30,1.0
CUST0000903739,4907,2008-05-31,1.0
CUST0000903739,4908,2008-06-01,1.0
CUST0000903739,4926,2008-06-02,1.0
CUST0000903739,4929,2008-06-03,1.0
CUST0000903739,4930,2008-06-04,1.0
CUST0000903739,4928,2008-06-04,0.0
CUST0000903739,4927,2008-06-06,2.0
CUST0000903739,4914,2008-06-09,3.0
CUST0000903739,4918,2008-06-12,3.0
CUST0000903739,4919,2008-06-12,0.0
CUST0000903739,4915,2008-06-13,1.0
CUST0000903739,4916,2008-06-15,2.0
CUST0000903739,4917,2008-06-15,0.0
CUST0000903739,4902,2008-06-16,1.0
CUST0000903739,4898,2008-06-16,0.0
CUST0000903739,4900,2008-06-17,1.0
CUST0000903739,4897,2008-06-18,1.0
CUST0000903739,4903,2008-06-21,3.0
CUST0000903739,4899,2008-06-21,0.0
CUST0000903739,4901,2008-06-22,1.0
CUST0000903739,4921,2008-06-23,1.0
CUST0000903739,4922,2008-06-24,1.0
CUST0000903739,4923,2008-06-29,5.0
CUST0000903739,4925,2008-07-03,4.0
CUST0000903739,4924,2008-07-03,0.0
CUST0000905133,4691,2007-04-03,
CUST0000905133,4689,2007-05-04,31.0
CUST0000905133,4690,2007-05-04,0.0
CUST0000905133,4687,2007-06-23,50.0
CUST0000905133,4688,2007-07-16,23.0
CUST0000905133,4686,2007-07-26,10.0
CUST0000905133,4684,2007-07-30,4.0
CUST0000905133,4685,2007-09-06,38.0
CUST0000905133,4683,2007-11-02,57.0
CUST0000905133,4693,2008-05-16,196.0
CUST0000905133,4692,2008-06-30,45.0
CUST0000905271,4681,2006-07-05,
CUST0000905271,4682,2006-07-07,2.0
CUST0000905271,4680,2006-11-23,139.0
CUST0000905271,4675,2007-09-10,291.0
CUST0000905271,4678,2007-11-01,52.0
CUST0000905271,4679,2007-11-08,7.0
CUST0000905271,4676,2008-05-19,193.0
CUST0000905271,4677,2008-05-30,11.0
CUST0000905703,4666,2006-04-19,
CUST0000905703,4667,2006-05-03,14.0
CUST0000905703,4664,2006-06-13,41.0
CUST0000905703,4663,2006-07-07,24.0
CUST0000905703,4665,2006-08-22,46.0
CUST0000905703,4672,2007-05-29,280.0
CUST0000905703,4668,2007-08-08,71.0
CUST0000905703,4669,2007-08-13,5.0
CUST0000905703,4671,2007-10-21,69.0
CUST0000905703,4670,2008-04-14,176.0
CUST0000905703,4673,2008-06-25,72.0
CUST0000905703,4674,2008-07-01,6.0
CUST0000911359,4649,2006-06-10,
CUST0000911359,4647,2006-06-25,15.0
CUST0000911359,4648,2006-07-06,11.0
CUST0000911359,4626,2006-08-09,34.0
CUST0000911359,4624,2006-08-14,5.0
CUST0000911359,4625,2006-08-16,2.0
CUST0000911359,4629,2006-08-28,12.0
CUST0000911359,4632,2006-09-04,7.0
CUST0000911359,4627,2006-09-17,13.0
CUST0000911359,4628,2006-09-17,0.0
CUST0000911359,4631,2006-09-18,1.0
CUST0000911359,4630,2006-10-13,25.0
CUST0000911359,4623,2006-10-29,16.0
CUST0000911359,4619,2006-10-30,1.0
CUST0000911359,4618,2006-11-01,2.0
CUST0000911359,4617,2006-11-13,12.0
CUST0000911359,4620,2006-11-21,8.0
CUST0000911359,4621,2006-11-27,6.0
CUST0000911359,4622,2006-12-03,6.0
CUST0000911359,4655,2006-12-05,2.0
CUST0000911359,4654,2006-12-06,1.0
CUST0000911359,4656,2006-12-09,3.0
CUST0000911359,4651,2006-12-13,4.0
CUST0000911359,4650,2006-12-14,1.0
CUST0000911359,4657,2006-12-18,4.0
CUST0000911359,4653,2006-12-27,9.0
CUST0000911359,4658,2007-01-05,9.0
CUST0000911359,4659,2007-01-05,0.0
CUST0000911359,4662,2007-01-08,3.0
CUST0000911359,4660,2007-01-13,5.0
CUST0000911359,4661,2007-01-14,1.0
CUST0000911359,4652,2007-01-21,7.0
CUST0000911359,4634,2007-01-25,4.0
CUST0000911359,4636,2007-02-01,7.0
CUST0000911359,4635,2007-02-03,2.0
CUST0000911359,4637,2007-02-04,1.0
CUST0000911359,4645,2007-02-05,1.0
CUST0000911359,4644,2007-02-06,1.0
CUST0000911359,4643,2007-02-08,2.0
CUST0000911359,4633,2007-02-14,6.0
CUST0000911359,4646,2007-02-21,7.0
CUST0000911359,4642,2007-02-26,5.0
CUST0000911359,4639,2007-02-27,1.0
CUST0000911359,4638,2007-02-28,1.0
CUST0000911359,4640,2007-03-01,1.0
CUST0000911359,4641,2007-03-03,2.0
CUST0000911359,4614,2007-03-26,23.0
CUST0000911359,4613,2007-03-27,1.0
CUST0000911359,4612,2007-03-28,1.0
CUST0000911359,4615,2007-04-19,22.0
CUST0000911359,4616,2007-04-20,1.0
CUST0000911359,4466,2007-04-23,3.0
CUST0000911359,4467,2007-04-28,5.0
CUST0000911359,4465,2007-04-28,0.0
CUST0000911359,4452,2007-05-02,4.0
CUST0000911359,4451,2007-05-04,2.0
CUST0000911359,4450,2007-05-05,1.0
CUST0000911359,4460,2007-05-09,4.0
CUST0000911359,4461,2007-05-13,4.0
CUST0000911359,4463,2007-05-14,1.0
CUST0000911359,4462,2007-05-19,5.0
CUST0000911359,4464,2007-05-20,1.0
CUST0000911359,4457,2007-05-22,2.0
CUST0000911359,4458,2007-05-23,1.0
CUST0000911359,4459,2007-05-25,2.0
CUST0000911359,4455,2007-05-31,6.0
CUST0000911359,4456,2007-06-02,2.0
CUST0000911359,4454,2007-06-03,1.0
CUST0000911359,4453,2007-06-03,0.0
CUST0000911359,4449,2007-06-07,4.0
CUST0000911359,4605,2007-06-17,10.0
CUST0000911359,4608,2007-06-25,8.0
CUST0000911359,4610,2007-06-26,1.0
